Item ID,Name,Collection,Description,Category,Network,Type,Total Supply,Max Supply,Rarity,Creation Fee,Created,Updated,Reviewed,Available,Price,Sold,Sales,Volume,Creator,Beneficiary,URI,URN
0x6a99abebb48819d2abe92c5e4dc4f48dc09a3ee8-ms_vegascity_upper_body,Vegas City Soccer T-Shirt,0x6a99abebb48819d2abe92c5e4dc4f48dc09a3ee8,Vegas City Soccer T-Shirt - Moonshot Tournament 2020,upper_body,ethereum,wearable_v1,100,100,legendary,0,2020-07-02T17:58:44.000Z,2020-07-02T17:58:44.000Z,2020-07-02T17:58:44.000Z,0,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/moonshot_2020/wearables/ms_vegascity_upper_body,
0x6a99abebb48819d2abe92c5e4dc4f48dc09a3ee8-ms_whale_upper_body,Whale Soccer T-Shirt,0x6a99abebb48819d2abe92c5e4dc4f48dc09a3ee8,Whale Soccer T-Shirt - Moonshot Tournament 2020,upper_body,ethereum,wearable_v1,100,100,legendary,0,2020-07-02T17:58:44.000Z,2020-07-07T22:17:19.000Z,2020-07-02T17:58:44.000Z,0,0,2020-07-07T22:17:19.000Z,1,950000000000000000000,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/moonshot_2020/wearables/ms_whale_upper_body,
0x6a99abebb48819d2abe92c5e4dc4f48dc09a3ee8-moonshot_2020_golden_boots_feet,Golden Boots of Moonshot 2020,0x6a99abebb48819d2abe92c5e4dc4f48dc09a3ee8,Golden Boots of Moonshot 2020 - This boots were given to the best scorer during the first Crypto World Cup Soccer Tournament in Decentraland,feet,ethereum,wearable_v1,0,1,unique,0,2020-07-20T18:41:25.000Z,2020-07-20T18:41:25.000Z,2020-07-20T18:41:25.000Z,1,0,,0,0,0xf081eda01d8d3b10f6f93ff1459339b9ed174d3c,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/moonshot_2020/wearables/moonshot_2020_golden_boots_feet,
0x1e1d4e6262787c8a8783a37fee698bd42aa42bec-moonminer_boots_feet,DappCraft Moon Miner Boots,0x1e1d4e6262787c8a8783a37fee698bd42aa42bec,Moonlight will recharge these  trousers to keep neon effect going,feet,ethereum,wearable_v1,50,100,legendary,0,2020-07-23T00:12:24.000Z,2021-07-01T18:14:57.000Z,2020-07-23T00:12:24.000Z,50,0,2021-07-01T18:14:57.000Z,5,5086000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/dappcraft_moonminer/wearables/moonminer_boots_feet,
0x1e1d4e6262787c8a8783a37fee698bd42aa42bec-moonminer_goggles_eyewear,DappCraft Moon Miner Goggles,0x1e1d4e6262787c8a8783a37fee698bd42aa42bec,You can see reality as it is. ,eyewear,ethereum,wearable_v1,43,100,legendary,0,2020-07-23T00:12:24.000Z,2021-10-22T23:04:43.000Z,2020-07-23T00:12:24.000Z,57,0,2021-10-22T23:04:43.000Z,8,11443000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/dappcraft_moonminer/wearables/moonminer_goggles_eyewear,
0x1e1d4e6262787c8a8783a37fee698bd42aa42bec-moonminer_helmet,DappCraft Moon Miner Helmet,0x1e1d4e6262787c8a8783a37fee698bd42aa42bec,New level of crypto mining. Your brain is now connected to the neuro mining pool. Instant payouts. ,hat,ethereum,wearable_v1,46,100,legendary,0,2020-07-23T00:12:24.000Z,2020-10-15T03:59:52.000Z,2020-07-23T00:12:24.000Z,54,0,2020-10-15T03:59:52.000Z,2,2415000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/dappcraft_moonminer/wearables/moonminer_helmet,
0x1e1d4e6262787c8a8783a37fee698bd42aa42bec-moonminer_jacket_upper_body,DappCraft Moon Miner Jacket,0x1e1d4e6262787c8a8783a37fee698bd42aa42bec,Moonlight will recharge these  trousers to keep neon effect going,upper_body,ethereum,wearable_v1,65,100,legendary,0,2020-07-23T00:12:24.000Z,2020-11-08T18:31:00.000Z,2020-07-23T00:12:24.000Z,35,0,2020-11-08T18:31:00.000Z,7,8719000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/dappcraft_moonminer/wearables/moonminer_jacket_upper_body,
0x1e1d4e6262787c8a8783a37fee698bd42aa42bec-moonminer_neurahairs_hair,DappCraft Moon Miner Neurahairs,0x1e1d4e6262787c8a8783a37fee698bd42aa42bec,"Neuralink prototype, (not yet) approved by Elon. Use with caution.",hair,ethereum,wearable_v1,91,100,legendary,0,2020-07-23T00:12:24.000Z,2021-08-10T13:58:14.000Z,2020-07-23T00:12:24.000Z,9,0,2021-08-10T13:58:14.000Z,15,35396000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/dappcraft_moonminer/wearables/moonminer_neurahairs_hair,
0x1e1d4e6262787c8a8783a37fee698bd42aa42bec-moonminer_pants_lower_body,DappCraft Moon Miner Trousers,0x1e1d4e6262787c8a8783a37fee698bd42aa42bec,Keep them away from sunlight. Colors might change.,lower_body,ethereum,wearable_v1,59,100,legendary,0,2020-07-23T00:12:24.000Z,2021-03-29T23:14:13.000Z,2020-07-23T00:12:24.000Z,41,0,2021-03-29T23:14:13.000Z,8,11940000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/dappcraft_moonminer/wearables/moonminer_pants_lower_body,
0xbf53c33235cbfc22cef5a61a83484b86342679c5-dg_deezys_feet,DG Deezys,0xbf53c33235cbfc22cef5a61a83484b86342679c5,Comfy and elegant sneakers #deezys,feet,ethereum,wearable_v1,59,100,legendary,0,2020-07-23T00:18:47.000Z,2021-11-23T20:52:32.000Z,2020-07-23T00:18:47.000Z,41,0,2021-11-23T20:52:32.000Z,4,7494000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/dg_summer_2020/wearables/dg_deezys_feet,
0xbf53c33235cbfc22cef5a61a83484b86342679c5-dg_flip_up_spectacles_eyewear,DG Flip Up Spectacles,0xbf53c33235cbfc22cef5a61a83484b86342679c5,"Swaggy flip up spectacles for any occasion, inside or outside, featuring a chain to keep them secure #ice",eyewear,ethereum,wearable_v1,61,100,legendary,0,2020-07-23T00:18:47.000Z,2022-10-14T20:50:59.000Z,2020-07-23T00:18:47.000Z,39,0,2022-10-14T20:50:59.000Z,6,15399000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/dg_summer_2020/wearables/dg_flip_up_spectacles_eyewear,
